Date,Open,High,Low,Close,Adj Close,Volume
2005-11-11,166.243744,168.625000,165.753128,167.565628,123.289833,11651168
2005-11-14,167.937500,169.312500,164.443756,165.793747,121.986160,12823568
2005-11-16,166.562500,171.800003,165.937500,171.293747,126.032867,22726016
2005-11-17,171.250000,171.562500,168.193756,169.190628,124.485435,13644064
2005-11-18,170.000000,171.531250,168.762497,169.649994,124.823418,13989968
2005-11-21,169.937500,170.621872,166.125000,167.312500,123.103607,14338112
2005-11-22,168.125000,170.000000,166.687500,167.284378,123.082886,12690544
2005-11-23,167.250000,168.468750,166.500000,167.696869,123.386353,10239136
2005-11-24,167.687500,170.562500,167.687500,168.809372,124.204926,16120992
2005-11-25,170.312500,172.500000,169.250000,171.281250,126.023674,13458752
2005-11-28,171.875000,172.937500,171.312500,172.399994,126.846832,12002480
2005-11-29,171.875000,171.875000,169.512497,171.000000,125.816765,12830160
2005-11-30,171.250000,172.306244,167.265625,167.778122,123.446152,12375648
2005-12-01,168.125000,174.062500,166.625000,172.993744,127.283646,19262256
2005-12-02,174.062500,180.918747,174.062500,177.574997,130.654404,34275584
2005-12-05,179.062500,179.649994,173.625000,174.212494,128.180420,10846704
2005-12-06,174.375000,177.000000,173.256256,174.621872,128.481583,12751936
2005-12-07,175.000000,176.625000,173.500000,175.115631,128.844849,15383456
2005-12-08,175.625000,177.612503,174.687500,176.331253,129.739288,12289840
2005-12-09,176.562500,180.562500,175.753128,179.596878,132.142090,11613184
2005-12-12,180.187500,183.500000,179.146881,182.878128,134.556274,12087616
2005-12-13,183.500000,184.687500,181.500000,184.184372,135.517365,17659152
2005-12-14,183.750000,184.187500,178.937500,180.346878,132.693878,17530304
2005-12-15,179.062500,183.356247,179.062500,182.353119,134.170013,24098512
2005-12-16,184.375000,187.625000,181.562500,186.393753,137.143036,22891984
2005-12-19,183.375000,189.687500,183.375000,188.984375,139.049118,11425008
2005-12-20,188.125000,188.125000,184.734375,185.637497,136.586563,6876768
2005-12-21,185.312500,187.937500,183.625000,185.884369,136.768188,10226992
2005-12-22,187.375000,187.625000,185.750000,186.425003,137.165985,7761200
2005-12-23,186.881256,188.434372,185.937500,186.321869,137.090118,10458144
2005-12-26,186.375000,186.875000,183.756256,184.431244,135.699051,6277424
2005-12-27,184.687500,187.496872,182.568756,187.149994,137.699417,6468448
2005-12-28,187.437500,187.500000,185.125000,186.790619,137.434998,6864528
2005-12-29,187.187500,189.375000,185.687500,186.715622,137.379807,17621552
2005-12-30,188.125000,188.681244,185.887497,187.303131,137.812057,13610048
2006-01-02,187.937500,187.937500,185.812500,186.209381,137.007339,6648000
2006-01-03,186.875000,188.437500,186.190628,187.931244,138.274261,7959936
2006-01-04,188.193756,191.562500,187.199997,190.956253,140.499985,12552928
2006-01-05,191.500000,191.868744,190.078125,190.931244,140.481552,7556560
2006-01-06,190.625000,191.875000,188.640625,190.824997,140.403381,17007808
2006-01-09,191.875000,192.493744,189.078125,189.740631,139.605515,16070784
2006-01-10,190.953125,190.953125,185.062500,185.946869,136.814224,21501040
2006-01-12,184.375000,184.375000,172.690628,177.362503,130.498016,78601776
2006-01-13,178.125000,179.937500,176.937500,177.787506,130.810776,15359696
2006-01-16,176.893753,178.437500,173.268753,173.765625,127.851616,22288528
2006-01-17,175.000000,175.809372,171.881256,172.637497,127.021523,15081376
2006-01-18,173.125000,173.125000,168.756256,171.243744,125.996025,20814656
2006-01-19,171.875000,177.418747,171.875000,176.306244,129.720901,17848192
2006-01-20,177.812500,179.062500,175.125000,175.850006,129.385223,11981008
2006-01-23,175.125000,175.125000,171.012497,171.540619,126.214493,17982992
2006-01-24,172.750000,176.937500,172.500000,176.371872,129.769211,12704704
2006-01-25,176.937500,179.062500,175.693756,176.740631,130.040527,17247776
2006-01-27,178.437500,181.931244,178.000000,181.431244,133.491699,16767456
2006-01-30,181.250000,182.750000,178.259369,178.928131,131.649994,8504976
2006-01-31,173.846878,180.625000,173.846878,180.018753,132.452408,4869184
2006-02-01,180.375000,182.812500,178.565628,179.753128,132.257019,12155984
2006-02-02,178.750000,181.875000,176.081253,176.756256,130.052002,11890224
2006-02-03,176.750000,176.756256,173.828125,174.175003,128.152786,13423888
2006-02-06,174.375000,178.128128,174.074997,177.656250,130.714233,8457248
2006-02-07,177.500000,180.625000,176.896881,179.537506,132.098343,12724864
2006-02-08,177.500000,181.875000,176.334381,181.415619,133.480194,20326704
2006-02-10,180.625000,182.500000,178.000000,179.021881,131.719009,23660048
2006-02-13,178.875000,180.000000,178.125000,178.878128,131.613205,13821120
2006-02-14,179.050003,179.050003,176.037506,176.368744,129.766907,13125968
2006-02-15,176.250000,177.793747,172.287506,173.509369,127.663010,28173536
2006-02-16,173.750000,176.690628,173.290619,173.818756,127.890656,13848576
2006-02-17,171.875000,174.875000,171.625000,174.090622,128.090683,15374384
2006-02-20,174.062500,177.353119,171.875000,176.774994,130.065796,12612320
2006-02-21,176.875000,177.731247,175.250000,176.100006,129.569153,8554512
2006-02-22,176.062500,176.250000,173.831253,175.031250,128.782791,11238448
2006-02-23,175.625000,177.556244,173.500000,174.659378,128.509186,18668240
2006-02-24,174.656250,175.618744,171.893753,172.346878,126.807724,10003424
2006-02-27,173.125000,178.659378,172.959381,178.159378,131.084366,19161632
2006-02-28,178.659378,180.500000,175.159378,176.809372,130.091080,22055488
2006-03-01,176.187500,182.184372,174.687500,181.571869,133.595215,20575840
2006-03-02,181.875000,182.375000,177.812500,178.393753,131.256821,17470960
2006-03-03,178.750000,180.125000,175.065628,176.521881,129.879578,13667856
2006-03-06,176.500000,179.806244,176.250000,178.437500,131.289001,10632720
2006-03-07,178.750000,178.750000,175.187500,176.218750,129.656525,18575472
2006-03-08,176.562500,177.962494,173.312500,175.071869,128.812714,27120256
2006-03-09,174.187500,178.437500,173.750000,177.687500,130.737183,14531072
2006-03-10,178.750000,182.750000,177.625000,182.093750,133.979187,19642368
2006-03-13,182.875000,185.899994,181.875000,183.449997,134.977081,17846048
2006-03-14,187.337494,187.337494,181.625000,183.278122,134.850586,14881840
2006-03-16,183.500000,183.687500,181.540619,182.612503,134.360855,20640000
2006-03-17,184.312500,184.312500,179.071869,179.871872,132.344437,13591168
2006-03-20,179.687500,186.312500,179.687500,185.431244,136.434814,14761520
2006-03-21,185.625000,187.375000,182.812500,184.984375,136.106033,16013216
2006-03-22,185.000000,185.000000,181.312500,182.500000,134.278061,7442064
2006-03-23,182.500000,184.375000,180.000000,180.653122,132.919205,15045728
2006-03-24,180.653122,182.184372,180.000000,181.021881,133.190521,10750080
2006-03-27,181.875000,181.875000,179.381256,179.956253,132.406448,9298704
2006-03-28,181.231247,186.093750,180.312500,185.000000,136.117538,17541456
2006-03-29,186.271881,190.246872,184.443756,189.784378,139.637711,13873744
2006-03-30,190.318756,192.125000,188.265625,190.187500,139.934311,17695040
2006-03-31,190.562500,190.562500,185.625000,186.337494,137.101578,15430112
2006-04-03,187.500000,197.187500,187.500000,196.384369,144.493805,25084640
2006-04-04,198.875000,199.118744,195.009369,197.043747,144.978943,18142096
2006-04-05,197.187500,198.937500,193.812500,194.671875,143.233795,15241792
2006-04-07,210.315628,215.562500,197.171875,197.937500,145.636551,62828320
2006-04-10,201.187500,204.375000,198.340622,199.331253,146.662003,17288448
2006-04-12,201.562500,202.493744,191.596878,192.228119,141.435776,27119824
2006-04-13,193.500000,196.543747,186.375000,188.678131,138.823776,41107040
2006-04-17,195.312500,202.800003,193.756256,201.871872,148.531326,41311184
2006-04-18,203.459381,209.187500,203.459381,208.500000,153.408096,25208544
2006-04-19,209.375000,209.812500,203.125000,204.925003,150.777740,14768784
2006-04-20,205.000000,205.625000,202.259369,204.787506,150.676559,12678016
2006-04-21,205.625000,207.793747,203.250000,206.356247,151.830826,15791040
2006-04-24,206.875000,206.875000,199.062500,200.300003,147.374786,17742992
2006-04-25,200.625000,200.625000,194.375000,196.365631,144.479996,20161728
2006-04-26,197.500000,202.812500,196.875000,201.559372,148.301407,13430896
2006-04-27,202.000000,202.000000,194.500000,195.793747,144.059204,30133936
2006-04-28,196.250000,197.000000,187.556244,196.228119,144.378799,14637024
2006-05-02,199.337494,202.187500,197.000000,197.765625,145.510086,15986176
2006-05-03,198.562500,199.496872,196.199997,198.212494,145.838882,11678928
2006-05-04,198.250000,201.524994,198.250000,200.706253,147.673691,7749232
2006-05-05,200.937500,203.062500,199.375000,200.756256,147.710510,8049840
2006-05-08,202.187500,202.468750,201.250000,201.765625,148.453171,4936400
2006-05-09,201.062500,203.937500,198.821869,202.321869,148.862427,9276272
2006-05-10,202.187500,204.500000,202.187500,203.515625,149.740784,7891680
2006-05-11,203.312500,204.546875,200.946869,203.503128,149.731552,8911760
2006-05-12,202.187500,205.312500,199.437500,202.643753,149.099243,8930512
2006-05-15,199.375000,203.062500,194.437500,196.943756,144.905365,14559856
2006-05-16,197.500000,206.250000,191.312500,196.878128,144.857086,13823072
2006-05-17,199.368744,203.062500,197.812500,200.512497,147.531097,10362320
2006-05-18,199.568756,199.568756,187.500000,189.621872,139.518127,16559056
2006-05-19,195.000000,196.562500,183.253128,185.903122,136.782013,20115264
2006-05-22,189.043747,193.606247,173.437500,176.481247,129.849670,21428240
2006-05-23,176.875000,184.062500,173.209381,181.915619,133.848129,16092064
2006-05-24,183.750000,183.812500,175.699997,178.809372,131.562637,18099376
2006-05-25,176.875000,179.181244,174.937500,176.784378,131.846954,27061504
2006-05-26,179.375000,185.918747,179.181244,183.390625,136.773956,14654752
2006-05-29,183.750000,186.500000,183.000000,185.481247,138.333115,6655264
2006-05-30,185.875000,192.812500,184.781250,189.156250,141.073990,16896048
2006-05-31,185.625000,187.437500,178.125000,181.865631,135.636597,19133968
2006-06-01,184.312500,185.312500,175.318756,176.865631,131.907562,23703648
2006-06-02,178.125000,181.250000,175.625000,180.375000,134.524857,16122752
2006-06-05,182.375000,182.750000,175.640625,176.515625,131.646530,16765696
2006-06-06,175.000000,177.746872,171.596878,172.837494,128.903336,11165872
2006-06-07,172.125000,174.375000,168.750000,172.703125,128.803131,15958592
2006-06-08,174.087494,174.087494,162.834381,168.987503,126.032021,26215328
2006-06-09,167.696869,176.562500,167.696869,174.665619,130.266815,14375360
2006-06-12,175.000000,178.000000,170.312500,172.699997,128.800827,12858304
2006-06-13,171.687500,171.875000,163.771881,164.943756,123.016151,14349504
2006-06-14,168.418747,169.937500,153.125000,155.324997,115.842461,34819152
2006-06-15,160.000000,172.562500,158.750000,170.440628,127.115776,19508336
2006-06-16,172.562500,182.106247,172.562500,175.071869,130.569778,24844288
2006-06-19,175.000000,180.625000,173.437500,179.449997,133.835022,17583840
2006-06-20,178.625000,179.375000,175.062500,177.750000,132.567154,11280512
2006-06-21,176.562500,183.437500,175.625000,182.703125,136.261215,13676704
2006-06-22,187.168747,187.168747,183.190628,184.490631,137.594360,12335936
2006-06-23,183.190628,188.125000,180.625000,186.971878,139.444901,10917136
2006-06-26,187.437500,187.437500,180.625000,181.262497,135.186798,10961984
2006-06-27,181.562500,186.250000,177.631256,185.465622,138.321503,16200736
2006-06-28,183.203125,187.125000,180.000000,185.906250,138.650162,8796528
2006-06-29,187.125000,188.750000,186.578125,187.103119,139.542801,12236576
2006-06-30,192.750000,195.625000,189.062500,192.434372,143.518829,14027008
2006-07-03,192.812500,197.500000,191.396881,197.146881,147.033432,9845760
2006-07-04,197.500000,199.356247,195.937500,196.853119,146.814346,9697200
2006-07-05,198.750000,200.268753,194.440628,199.631256,148.886322,16354128
2006-07-06,196.631256,199.375000,195.312500,197.740631,147.476288,7380336
2006-07-07,199.375000,202.500000,193.253128,194.062500,144.733124,11325776
2006-07-10,199.312500,199.687500,193.818756,199.253128,148.604309,12224528
2006-07-11,199.937500,201.562500,195.937500,196.762497,146.746796,12966096
2006-07-12,206.250000,212.500000,200.312500,211.603119,157.814987,68016688
2006-07-13,218.500000,224.875000,208.250000,210.243744,156.801193,11386312
2006-07-14,206.250000,207.631256,202.500000,206.093750,153.706116,13901696
2006-07-17,205.125000,205.712494,200.000000,200.656250,149.650803,12418848
2006-07-18,201.293747,205.625000,200.625000,203.693756,151.916183,10584456
2006-07-19,207.625000,207.625000,199.637497,200.568756,149.585571,11589456
2006-07-20,212.337494,212.337494,204.125000,205.981247,153.622177,12027920
2006-07-21,204.350006,204.350006,197.562500,200.262497,149.357132,9124336
2006-07-24,199.962494,202.449997,196.500000,201.412506,150.214798,10318504
2006-07-25,203.625000,205.487503,200.000000,201.337494,150.158859,10798144
2006-07-26,203.137497,206.850006,200.000000,205.800003,153.487045,12250056
2006-07-27,205.625000,208.425003,203.187500,207.293747,154.601059,14483288
2006-07-28,207.637497,207.756256,201.287506,203.774994,151.976776,6279120
2006-07-31,205.625000,208.750000,204.581253,206.943756,154.340042,14844888
2006-08-01,206.250000,208.587494,205.125000,207.250000,154.568405,9172848
2006-08-02,207.125000,209.875000,206.250000,208.331253,155.374832,9437032
2006-08-03,208.818756,214.625000,207.262497,209.118744,155.962128,19218896
2006-08-04,209.375000,211.987503,208.750000,210.081253,156.680023,9383824
2006-08-07,210.000000,211.243744,208.737503,209.199997,156.022766,5687424
2006-08-08,209.375000,211.250000,209.262497,210.531250,157.015625,3511136
2006-08-09,210.250000,213.500000,208.750000,212.756256,158.675049,9770304
2006-08-10,212.500000,214.750000,211.375000,213.574997,159.285675,8956856
2006-08-11,213.750000,218.750000,213.131256,217.774994,162.418045,12244656
2006-08-14,219.000000,220.581253,217.512497,219.437500,163.657913,6330792
2006-08-16,221.250000,223.125000,217.543747,219.037506,163.359695,9409016
2006-08-17,220.006256,221.643753,218.068756,219.699997,163.853699,8248312
2006-08-18,220.625000,221.093750,201.250000,220.250000,164.263931,4419160
2006-08-21,220.500000,225.000000,218.625000,224.762497,167.629364,11419320
2006-08-22,225.125000,226.125000,221.899994,222.643753,166.049210,4609584
2006-08-23,223.606247,224.312500,219.750000,220.987503,164.813980,6302656
2006-08-24,220.000000,221.875000,218.125000,220.862503,164.720734,8702912
2006-08-25,221.750000,222.493744,220.000000,220.837494,164.702072,5107408
2006-08-28,220.837494,222.137497,218.125000,221.593750,165.266144,4842896
2006-08-29,222.500000,226.375000,222.250000,225.725006,168.347198,8916176
2006-08-30,226.250000,226.250000,223.881256,225.149994,167.918335,5320704
2006-08-31,226.000000,227.375000,225.006256,225.800003,168.403214,9828312
2006-09-01,226.250000,226.875000,225.018753,226.312500,168.785400,4831256
2006-09-04,226.500000,231.875000,226.393753,230.962494,172.253372,6050408
2006-09-05,233.750000,233.750000,228.125000,229.368744,171.064743,2980088
2006-09-06,231.250000,231.250000,228.718750,229.362503,171.060104,5890136
2006-09-07,228.087494,228.699997,224.875000,225.862503,168.449783,10036408
2006-09-08,225.875000,227.375000,222.250000,223.675003,166.818314,9983680
2006-09-11,225.143753,225.143753,215.012497,216.693756,161.611694,7521536
2006-09-12,217.500000,222.500000,215.137497,221.443756,165.154266,8129760
2006-09-13,223.750000,226.875000,223.750000,226.181244,168.687485,9154136
2006-09-14,226.918747,230.125000,226.875000,228.912506,170.724472,10625664
2006-09-15,229.375000,229.375000,223.631256,226.331253,168.799347,7885912
2006-09-18,228.125000,228.125000,226.312500,227.168747,169.424011,5744536
2006-09-19,227.250000,229.337494,225.250000,227.050003,169.335403,9704216
2006-09-20,225.000000,229.875000,224.537506,228.806244,170.645264,7179560
2006-09-21,230.000000,231.250000,228.456253,229.762497,171.358414,7663592
2006-09-22,228.000000,229.750000,226.418747,228.750000,170.603256,5416664
2006-09-25,228.625000,228.625000,226.500000,227.068756,169.349396,3144312
2006-09-26,229.375000,230.824997,227.625000,229.981247,171.521561,5966920
2006-09-27,230.006256,231.487503,229.068756,229.712494,171.321136,6157840
2006-09-28,230.000000,234.399994,227.750000,232.268753,173.227600,8825544
2006-09-29,234.750000,234.750000,230.637497,231.206253,172.435165,3980408
2006-10-03,234.375000,234.375000,226.500000,227.274994,169.503220,8849912
2006-10-04,229.112503,230.000000,224.375000,224.993744,167.801849,13197136
2006-10-05,228.000000,233.750000,226.875000,233.149994,173.884857,9789080
2006-10-06,233.125000,234.962494,230.668747,234.193756,174.663269,6755016
2006-10-09,233.125000,239.993744,231.312500,237.018753,176.770142,10756312
2006-10-10,239.100006,243.750000,237.506256,238.274994,177.707092,16808400
2006-10-11,250.000000,255.550003,244.375000,247.500000,184.587128,28620128
2006-10-12,251.937500,253.125000,246.375000,252.506256,188.320862,18510200
2006-10-13,253.750000,262.493744,253.750000,261.131256,194.753464,24227584
2006-10-16,262.375000,268.225006,261.312500,262.537506,195.802231,17926504
2006-10-17,263.625000,265.612488,256.518738,258.837494,193.042755,13177320
2006-10-18,257.518738,262.350006,257.500000,259.162506,193.285141,12554088
2006-10-19,258.750000,260.462494,257.500000,258.562500,193.303772,7731416
2006-10-20,261.250000,261.250000,256.875000,258.012512,192.892639,7461600
2006-10-23,262.500000,262.500000,254.375000,255.193756,190.785309,6216096
2006-10-26,255.193756,260.000000,255.193756,259.168762,193.757080,12725480
2006-10-27,256.937500,264.375000,256.937500,261.568756,195.551300,6841680
2006-10-30,261.875000,266.875000,258.750000,265.962494,198.836121,5696096
2006-10-31,266.875000,266.875000,260.887512,261.937500,195.827011,8534712
2006-11-01,262.000000,264.725006,260.137512,262.931244,196.569931,4436984
2006-11-02,261.625000,262.500000,259.625000,260.593750,194.822357,5602288
2006-11-03,261.187500,261.850006,257.381256,259.362488,193.901901,5849680
2006-11-06,261.237488,261.237488,256.943756,258.750000,193.443985,3260760
2006-11-07,260.012512,266.712494,260.012512,262.793762,196.467163,9325976
2006-11-08,265.000000,269.000000,263.443756,265.731262,198.663269,13629480
2006-11-09,267.493744,269.750000,263.787506,267.143738,199.719254,9479912
2006-11-10,268.125000,269.743744,266.750000,267.475006,199.966980,12313296
2006-11-13,267.500000,270.750000,266.875000,270.018738,201.868622,8334936
2006-11-14,271.862488,278.375000,271.862488,276.318756,206.578568,18079232
2006-11-15,277.181244,280.018738,274.031250,277.831238,207.709320,7553520
2006-11-16,277.125000,278.087494,269.256256,274.993744,205.587967,12040896
2006-11-17,275.250000,276.112488,270.031250,273.299988,204.321716,4314648
2006-11-20,271.250000,282.799988,269.031250,281.725006,210.620331,19513432
2006-11-21,283.125000,283.125000,276.968750,282.062500,210.872650,22702552
2006-11-22,275.000000,281.125000,272.487488,278.193756,207.980392,13906048
2006-11-23,278.193756,280.625000,278.193756,279.631256,209.055008,6254504
2006-11-24,278.750000,280.837494,277.793762,279.437500,208.910156,3503792
2006-11-27,279.375000,279.924988,276.631256,277.225006,207.256058,3800096
2006-11-28,275.337494,275.337494,270.000000,270.612488,202.312485,10662840
2006-11-29,273.737488,274.856262,266.500000,269.581238,201.541550,12407320
2006-11-30,271.862488,274.375000,270.000000,272.462494,203.695602,10146224
2006-12-01,273.625000,275.750000,273.125000,274.381256,205.130096,4253008
2006-12-04,274.750000,276.781250,272.637512,275.906250,206.270172,5804192
2006-12-05,277.500000,281.125000,277.500000,279.887512,209.246613,10435272
2006-12-06,280.000000,285.000000,277.774994,281.112488,210.162445,14148624
2006-12-07,281.112488,281.725006,275.500000,277.975006,207.816772,12853768
2006-12-08,278.125000,278.475006,273.781250,274.443756,205.176773,8887960
2006-12-11,276.250000,279.375000,270.943756,274.350006,205.106750,11614536
2006-12-12,274.750000,278.250000,267.649994,270.531250,202.251740,15534088
2006-12-13,270.750000,272.500000,265.662506,268.706238,200.887390,12483816
2006-12-14,271.250000,275.956238,270.125000,274.512512,205.228210,7347976
2006-12-15,274.375000,280.000000,274.375000,279.187500,208.723282,8628504
2006-12-18,279.750000,282.500000,272.762512,278.062500,207.882202,15773392
2006-12-19,276.256256,276.524994,266.875000,269.700012,201.630356,17929632
2006-12-20,270.625000,274.875000,268.875000,271.337494,202.854523,10131408
2006-12-21,271.875000,271.875000,268.125000,270.462494,202.200348,6686032
2006-12-22,271.250000,272.625000,270.006256,271.725006,203.144226,4135512
2006-12-26,270.625000,278.087494,270.625000,277.431244,207.410309,6068072
2006-12-27,278.125000,282.399994,278.125000,281.581238,210.512909,8637552
2006-12-28,284.375000,284.487488,280.062500,281.024994,210.096970,8981616
2006-12-29,281.500000,283.225006,278.293762,280.225006,209.498871,6093568
2007-01-02,281.625000,287.125000,279.762512,284.081238,212.381882,8629864
2007-01-03,284.081238,290.000000,284.081238,288.918762,215.998474,10889256
2007-01-04,290.149994,290.625000,284.381256,285.662506,213.564026,8777064
2007-01-05,285.750000,288.125000,281.943756,284.381256,212.606201,7021952
2007-01-08,284.381256,285.000000,274.062500,275.700012,206.116013,18481368
2007-01-09,277.000000,279.431244,271.674988,273.762512,204.667465,13416408
2007-01-10,275.000000,275.000000,269.174988,270.556244,202.270493,15159184
2007-01-11,272.625000,276.862488,261.893738,272.875000,204.003967,34092208
2007-01-12,275.000000,278.962494,275.000000,277.924988,207.779373,13832688
2007-01-15,279.118744,280.943756,278.750000,280.368744,209.606400,10134760
2007-01-16,280.649994,281.250000,277.012512,277.774994,207.667236,5113808
2007-01-17,280.625000,280.625000,274.643738,275.681244,206.102005,8803400
2007-01-18,275.750000,279.125000,275.750000,278.018738,207.849472,7906152
2007-01-19,278.125000,279.750000,273.125000,275.293762,205.812271,11551144
2007-01-22,276.875000,282.500000,275.549988,281.750000,210.639008,9721392
2007-01-23,281.000000,281.000000,277.518738,279.393738,208.877426,6907168
2007-01-24,275.125000,282.125000,275.125000,279.256256,208.774658,3660880
2007-01-25,280.125000,281.837494,277.674988,280.125000,209.424149,6798352
2007-01-29,279.375000,281.875000,276.543762,280.549988,209.741837,6550912
2007-01-31,280.000000,281.875000,277.668762,280.912506,210.012909,9171104
2007-02-01,281.250000,284.375000,279.793762,283.618744,212.036148,3367264
2007-02-02,284.375000,285.000000,280.262512,283.193756,211.718399,9842920
2007-02-05,279.375000,284.549988,279.375000,283.662506,212.068802,7299072
2007-02-06,283.750000,285.868744,282.500000,284.118744,212.409897,6560944
2007-02-07,281.943756,296.250000,281.943756,294.631256,220.269165,14498464
2007-02-08,295.625000,297.500000,291.700012,296.712494,221.825165,6571448
2007-02-09,296.799988,299.750000,292.250000,295.156250,220.661652,6304808
2007-02-12,291.875000,296.212494,288.887512,293.906250,219.727203,4868088
2007-02-13,293.875000,294.812500,284.575012,288.024994,215.330246,7561016
2007-02-14,285.274994,289.375000,282.712494,285.581238,213.503342,9642200
2007-02-15,290.612488,301.875000,286.875000,297.868744,222.689484,9978848
2007-02-19,297.750000,300.000000,295.368744,297.012512,222.049408,3086648
2007-02-20,296.881256,298.475006,293.875000,294.993744,220.540237,2471920
2007-02-21,295.000000,296.500000,287.762512,288.862488,215.956314,9348720
2007-02-22,288.500000,291.875000,283.750000,285.937500,213.769592,10388800
2007-02-23,284.750000,288.875000,276.524994,279.712494,209.115753,11559176
2007-02-26,279.250000,280.875000,269.375000,277.268738,207.288818,11670248
2007-02-27,278.750000,278.750000,270.656250,273.375000,204.377747,8956896
2007-02-28,272.500000,272.500000,256.250000,259.693756,194.149567,25000392
2007-03-01,260.000000,273.118744,259.500000,269.893738,201.775116,13634656
2007-03-02,271.700012,272.375000,259.375000,261.687500,195.640121,12168104
2007-03-05,259.737488,259.737488,250.000000,250.893753,187.570587,13950768
2007-03-06,251.625000,269.212494,251.625000,264.306244,197.597916,14552864
2007-03-07,270.924988,270.924988,256.287506,260.668762,194.878479,10270272
2007-03-08,261.250000,268.250000,260.156250,266.968750,199.588455,12261208
2007-03-09,266.293762,268.750000,262.043762,265.118744,198.205338,8085208
2007-03-12,265.000000,267.993744,262.500000,264.412506,197.677353,9065944
2007-03-13,264.625000,266.243744,258.725006,263.131256,196.719482,11465824
2007-03-14,259.375000,261.212494,251.531250,252.500000,188.771439,16009280
2007-03-15,256.375000,263.112488,254.500000,259.924988,194.322433,17149040
2007-03-16,261.250000,263.125000,253.125000,255.931244,191.336670,7567776
2007-03-19,258.750000,261.468750,255.899994,260.906250,195.056000,5461816
2007-03-20,262.500000,263.587494,256.250000,256.987488,192.126343,5378584
2007-03-21,257.700012,262.500000,256.043762,261.743744,195.682144,9258712
2007-03-22,263.750000,268.125000,262.500000,264.881256,198.027786,7974344
2007-03-23,265.000000,266.875000,260.125000,261.575012,195.555984,10877280
2007-03-26,263.125000,263.125000,255.024994,257.268738,192.336609,15948600
2007-03-28,253.750000,253.750000,248.500000,249.006256,186.159454,21473904
2007-03-29,245.237503,253.625000,244.887497,248.837494,186.033325,25927192
2007-03-30,249.375000,253.712494,249.375000,252.331253,188.645264,14493552
2007-04-02,250.000000,250.000000,239.000000,240.368744,179.701950,14738880
2007-04-03,240.625000,246.812500,238.750000,245.581253,183.598907,17553760
2007-04-04,247.500000,249.981247,243.774994,249.287506,186.369720,12089584
2007-04-05,248.750000,249.987503,243.206253,249.037506,186.182861,6129800
2007-04-09,245.000000,256.750000,245.000000,255.943756,191.346008,6112144
2007-04-10,256.250000,258.000000,247.637497,249.856247,186.794937,11851632
2007-04-11,250.625000,254.875000,248.468750,249.531250,186.551956,12324768
2007-04-12,248.625000,256.987488,245.000000,255.731247,191.187119,18025880
2007-04-13,262.500000,266.500000,253.293747,260.862488,195.023346,37096144
2007-04-16,268.750000,269.500000,260.875000,266.087494,198.929596,13423280
2007-04-17,263.750000,266.000000,258.256256,260.343750,194.635513,13779368
2007-04-18,260.812500,262.337494,257.899994,259.537506,194.032761,9491616
2007-04-19,256.268738,257.174988,253.156250,254.987503,190.631119,12689648
2007-04-20,261.850006,261.850006,256.143738,256.887512,192.051636,7901224
2007-04-23,259.968750,259.968750,257.518738,258.656250,193.373917,6204520
2007-04-24,253.187500,259.225006,253.125000,257.237488,192.313232,10435904
2007-04-25,255.750000,256.250000,251.500000,252.312500,188.631256,11769504
2007-04-26,254.375000,256.237488,251.000000,252.356247,188.663971,11592024
2007-04-27,253.750000,254.337494,248.875000,250.643753,187.383698,13179936
2007-04-30,250.625000,257.500000,250.625000,256.356262,191.654404,7900544
2007-05-03,257.125000,261.656250,257.125000,260.206238,194.532669,8526624
2007-05-04,260.037506,261.250000,256.518738,258.987488,193.621521,7354320
2007-05-07,259.000000,259.375000,254.437500,255.231247,190.813339,7725136
2007-05-08,253.750000,254.375000,249.393753,250.281250,187.112656,11778832
2007-05-09,250.250000,250.812500,246.875000,247.574997,185.089493,11830928
2007-05-10,251.125000,251.837494,246.250000,246.774994,184.491379,12493392
2007-05-11,246.250000,252.500000,243.875000,250.074997,186.958496,12702344
2007-05-14,252.250000,252.962494,247.831253,250.237503,187.079941,7335704
2007-05-15,249.875000,250.000000,246.000000,246.681244,184.421265,8705704
2007-05-16,246.625000,247.750000,242.000000,243.962494,182.388733,15668240
2007-05-17,245.000000,248.625000,245.000000,247.937500,185.360443,17139072
2007-05-18,247.375000,250.737503,246.000000,247.737503,185.210922,9588872
2007-05-21,248.256256,249.000000,243.781250,245.050003,183.201752,13263216
2007-05-22,243.762497,245.112503,241.375000,243.343750,181.926147,19028016
2007-05-23,243.750000,244.250000,240.012497,240.718750,179.963623,10531456
2007-05-24,240.625000,243.737503,239.750000,242.125000,181.014984,19166928
2007-05-25,243.750000,249.000000,238.125000,248.187500,185.547363,17904664
2007-05-28,244.456253,251.712494,244.456253,246.443756,184.243729,13356216
2007-05-29,246.875000,246.875000,243.162506,244.212494,182.575638,6663480
2007-05-30,243.125000,244.968750,237.625000,238.268753,178.132019,20476856
2007-05-31,240.000000,242.387497,238.750000,240.437500,179.753418,13968520
2007-06-01,241.625000,243.737503,241.500000,242.318756,181.159851,7742200
2007-06-04,243.750000,246.087494,238.600006,239.537506,179.080551,9405184
2007-06-05,240.000000,243.750000,238.500000,242.899994,181.594376,14302728
2007-06-06,246.750000,246.750000,241.250000,242.293747,181.749130,16488016
2007-06-07,230.856247,246.500000,230.856247,244.643753,183.511856,13315048
